epoch,OA,Precision,Recall,Kappa_score,F1_Score
59,0.9666371315494122,0.5705514496873223,0.7284076063289302,0.6226667606168566,0.6398877837286406
60,0.9668438773701932,0.5725494655446896,0.7308753084627667,0.6249820356593574,0.642096537652235
61,0.9670506231909741,0.5746328133895025,0.7326172158513572,0.6270686952685522,0.6440786115364981
62,0.9671510425896391,0.5756781399589697,0.733197851647554,0.6279996516601661,0.6449594585966928
63,0.9672632760352059,0.5767521367521368,0.7346494411380462,0.6292934272558413,0.6461950970377938
64,0.9673400673400674,0.5774840474020054,0.7356655537813906,0.6301857261511764,0.6470475582508777
65,0.9673755094807727,0.5777727169209748,0.7365365074756859,0.6307231798635844,0.6475655669708379
66,0.9674759288794377,0.5787316406694751,0.7378429380171287,0.6318824374594207,0.6486727922409392
67,0.9676236044657097,0.5801822323462414,0.73943968645667,0.6334863460939935,0.6502010338885698
68,0.9676826747002185,0.5806781975421028,0.7407461169981129,0.63433473987573,0.6510174140460547
69,0.9677830940988835,0.5816547171958575,0.7419073885905066,0.6354485864898578,0.6520796121459557
70,0.9678953275444504,0.5827076222980659,0.7435041370300479,0.6367854729087379,0.6533579947700745
71,0.9679957469431154,0.58364608211077,0.74495572652054,0.6379882340025452,0.654508353526336
72,0.9681434225293875,0.5850967007963594,0.7465524749600813,0.6395922825017155,0.6560367370368008
73,0.9683324472798157,0.5870159453302961,0.7481492233996225,0.6415107282265826,0.6578594677388474
74,0.9685510071474984,0.5892959032294877,0.7496008128901147,0.6436127489932577,0.6598517761308459
75,0.968769567015181,0.5916266300617707,0.7507620844825084,0.6456319150543814,0.6617618834367603
76,0.968976312835962,0.5939185312679288,0.7513427202787052,0.6473916514099325,0.6634196359907716
77,0.9692066867505464,0.5965437788018433,0.7516330381768036,0.6492529139450437,0.6651679619757209
78,0.9693602693602693,0.5984270182743465,0.7510524023806068,0.6502673322791224,0.6661087866108787
79,0.9694725028058362,0.5997218681191332,0.751197561329656,0.6511811207884208,0.6669673927052455
80,0.9696615275562644,0.6020729008967043,0.75047176658441,0.652435894755276,0.6681313000775393
81,0.9698446452832418,0.6041569360112097,0.7510524023806068,0.6540390817793812,0.6696434349317284
82,0.9698919014708488,0.6047463175122749,0.7509072434315576,0.6543660647679228,0.6699475490513501
83,0.969838738259791,0.6042568120687639,0.7500362897372623,0.6536910463881735,0.669300518134715
84,0.9698564593301435,0.6045667447306792,0.7494556539410655,0.6536571543963143,0.6692591872447988
85,0.969880087423947,0.6046538821328344,0.7506169255334592,0.6541873593429817,0.6697752736221747
86,0.9699155295646523,0.6051522248243559,0.7501814486863115,0.654335858777274,0.6699073173893316
87,0.9700100419398665,0.6061635809702367,0.7509072434315576,0.655292837727036,0.6708163132983208
88,0.9701459034792368,0.607675155498181,0.7516330381768036,0.6565759903459374,0.6720311486048022
89,0.9702581369248036,0.608930669800235,0.7522136739730004,0.6576319790179963,0.6730307162802779
90,0.9702758579951563,0.6090941135001763,0.7525039918710988,0.6578573433085834,0.6732467532467533
91,0.9703290212062142,0.6096099624060151,0.7532297866163449,0.6584906142116382,0.6738523472501786
92,0.970287672042058,0.6091859508986256,0.7527943097691973,0.6580360479188091,0.6734190364887677
93,0.970234508831,0.6085680751173709,0.752649150820148,0.6575738798761344,0.6729833214355248
94,0.970139996455786,0.607578601595495,0.7517781971258528,0.6565723503057439,0.6720301044572763
95,0.9700277630102192,0.6063268892794376,0.751197561329656,0.6555180105785055,0.6710321576763485
96,0.9699982278929647,0.6061459066385175,0.7501814486863115,0.6549848973176573,0.670515731430425
97,0.9698919014708488,0.6049180327868853,0.7498911307882131,0.6540643770248902,0.6696480653315187
98,0.9698151101659873,0.6041935106009136,0.7487298591958195,0.6531171803647886,0.6687410864773758
99,0.9697560399314785,0.6036563928278449,0.7477137465524749,0.6523516339257982,0.6680067436130203
100,0.9698269242128891,0.6045801526717557,0.7472782697053273,0.6527765966422041,0.668397818748377
101,0.9698446452832418,0.6047194177036863,0.7477137465524749,0.6530455214886312,0.6686571039138054
102,0.9699214365881033,0.605693447829667,0.7474234286543765,0.6535613566959388,0.6691358024691357
103,0.9700632051509245,0.6073576229218253,0.7477137465524749,0.6547626803158701,0.6702667534157449
104,0.9703290212062142,0.6102576223115103,0.7496008128901147,0.6574208130966405,0.6727900462510585
105,0.9704471616752318,0.6115448308493021,0.75047176658441,0.6586137487883219,0.6739229616111583
106,0.9706243723787583,0.6135340127992416,0.7514878792277544,0.6603201649171999,0.6755398969139428
107,0.9708252111760883,0.6157682260745666,0.7527943097691973,0.6623035045585297,0.6774214616942068
108,0.9710024218796148,0.6176890156918687,0.7542458992596893,0.6641437611205943,0.6791712959937258
109,0.9711619115127887,0.6196494574937403,0.7543910582087385,0.6654653820014295,0.6804137208693375
110,0.9712446098411011,0.6206279097528948,0.7546813761068369,0.6662146109891584,0.6811214463513691
111,0.971350936263217,0.621993538351083,0.7545362171577877,0.6670293666386127,0.6818837727928637
112,0.971398192450824,0.6226776938751049,0.7541007403106401,0.6672848333228454,0.6821165966386554
113,0.9714336345915293,0.6232145000600168,0.7536652634634925,0.6674452216969097,0.6822601839684624
114,0.971498611849489,0.6241279769064229,0.7532297866163449,0.6678449563106238,0.6826284285996185
115,0.9715340539901943,0.6248492159227985,0.751923356074902,0.6677537470382671,0.6825219052638513
116,0.9715931242247031,0.6257861635220126,0.7510524023806068,0.6679805802877412,0.6827208550504718
117,0.9716758225530155,0.6270322737199708,0.7501814486863115,0.6684003576689501,0.6831009186438437
118,0.9717703349282296,0.6284079844206426,0.7494556539410655,0.6689600634545063,0.683614697120159
119,0.9719298245614035,0.6303843807199512,0.7498911307882131,0.6703898964363999,0.684964200477327
120,0.9720538720538721,0.6320685434516524,0.7496008128901147,0.6713229472016431,0.6858357128627399
121,0.9722783389450056,0.6347900810213601,0.7506169255334592,0.6734627819422199,0.6878616561356835
122,0.9724850847657865,0.6376310919185688,0.7501814486863115,0.6750465001623608,0.689342403628118
123,0.972715458680371,0.6402966625463535,0.751923356074902,0.6774571848977265,0.6916349556045129
124,0.9728454131962904,0.6419722497522299,0.7522136739730004,0.6786223618894527,0.6927344428848339
125,0.9729930887825625,0.6439309230960367,0.7523588329220496,0.679897304684961,0.6939349310483331
126,0.9730935081812275,0.6454024420632943,0.751923356074902,0.6806150855271873,0.6946027489104928
127,0.9732352767440486,0.647191011235955,0.7525039918710988,0.681970151100552,0.6958856299080475
128,0.9734006734006734,0.6494987468671679,0.7523588329220496,0.6833229107494528,0.6971551550205124
129,0.9735306279165928,0.6514846502264721,0.7516330381768036,0.6842172701301397,0.6979847678102042
130,0.9735660700572981,0.6522836235175372,0.75047176658441,0.6841903252576553,0.6979412757340533
131,0.9736428613621596,0.6534716074364487,0.7500362897372623,0.6847194178839408,0.6984320086509868
132,0.9737137456435702,0.6547392462885421,0.7490201770939179,0.685035787606147,0.6987136086662153
133,0.9737964439718826,0.656142584341184,0.7481492233996225,0.6854950254180487,0.6991318502441671
134,0.9738968633705476,0.6577669902912622,0.7474234286543765,0.686148401665932,0.6997350003397431
135,0.9740090968161144,0.6592858057084346,0.7477137465524749,0.687191715224561,0.7007209903414501
136,0.9742276566837971,0.6622559095580678,0.7482943823486718,0.6892335892073684,0.7026511279220337
137,0.9744284954811271,0.6649484536082474,0.7490201770939179,0.6911703642383289,0.7044849477780053
138,0.9745348219032429,0.6665805117601448,0.7487298591958195,0.6920104385657637,0.7052710740411569
139,0.9747061255833186,0.6691319579602958,0.7485847002467703,0.6934586267808189,0.706631953959989
140,0.9748006379585327,0.6703910614525139,0.7490201770939179,0.6944030739375817,0.7075277663512959
141,0.9749246854510012,0.671866874674987,0.7501814486863115,0.6958073314454372,0.7088677045470132
142,0.9750369188965681,0.6735758049797941,0.7500362897372623,0.6967496505241149,0.7097527472527473
143,0.9751314312717821,0.6748922835879357,0.7503266076353607,0.697658625383826,0.7106131427000274
144,0.9752141296000945,0.6763588736083824,0.7496008128901147,0.6981861785774364,0.7110988708344809
145,0.9752791068580542,0.6775210084033614,0.7490201770939179,0.6985990113591403,0.7114788004136506
146,0.9753499911394649,0.6786842105263158,0.7487298591958195,0.6991447803181903,0.7119884049968942
147,0.975391340303621,0.6796411136033778,0.7477137465524749,0.6992311441509464,0.7120541885540503
148,0.9754504105381299,0.6806345009914078,0.7474234286543765,0.699674257393035,0.7124671371246712
149,0.9755390158898931,0.6820349761526232,0.7472782697053273,0.7004201314411014,0.7131675555863407
150,0.9755921791009511,0.682994822779769,0.7468427928581797,0.7007729492769839,0.7134932741644708
151,0.9756985055230669,0.6845816150059865,0.7469879518072289,0.7017590161859839,0.7144245453283354
152,0.9758284600389864,0.6868403473613894,0.7462621570619828,0.7027203817306629,0.7153193265618478
153,0.9759820426487094,0.6893360160965795,0.7459718391638844,0.7040166702100826,0.7165365309537088
154,0.9760765550239234,0.6907673699771536,0.7461169981129336,0.704905123066087,0.7173761339846475
155,0.976200602516392,0.6929824561403509,0.7453912033676876,0.705824855341694,0.7182320441988951
156,0.976301021915057,0.6947339921483687,0.74495572652054,0.7066135061871206,0.7189688988512187
157,0.9764073483371729,0.6963776963776964,0.7451008854695892,0.7076155387385086,0.7199158485273492
158,0.9764723255951326,0.6974721391682522,0.74495572652054,0.7081656756533827,0.7204323717273813
159,0.9765491168999941,0.6986525112290731,0.7451008854695892,0.7089026643798089,0.7211295307670694
160,0.9766318152283064,0.700040922111581,0.74495572652054,0.7096162557936883,0.7218002812939521
161,0.976702699509717,0.7014088360005472,0.7443750907243432,0.7101061495117599,0.7222535211267607
162,0.9767676767676767,0.7024657534246576,0.7443750907243432,0.7106998068253065,0.7228134470364366
163,0.9768326540256365,0.7038614813796894,0.7435041370300479,0.711059886961103,0.7231399124664691
164,0.976909445330498,0.7053472987872106,0.7429235012338511,0.7116077579124669,0.7236479321314953
165,0.9770216787760647,0.707084656815357,0.7432138191319495,0.7127174651283021,0.7246992215145083
166,0.97705712091677,0.7080736740063703,0.7421977064886051,0.7127708562043502,0.7247342310418143
167,0.9771161911512789,0.7091136079900124,0.7420525475395559,0.7132766387882563,0.7252092495389417
168,0.9771516332919842,0.7099374565670604,0.741471911743359,0.7134479603538966,0.7253621130360692
169,0.9772166105499439,0.7111420612813371,0.7411815938452606,0.713970891823966,0.7258511621295046
170,0.9772815878079036,0.7124110009772442,0.7407461169981129,0.7144559491172888,0.7263023057216054
171,0.9774292633941757,0.7149061361725974,0.7407461169981129,0.7158275321760827,0.7275967776431167
172,0.9774824266052337,0.7162941093771967,0.7395848454057192,0.7160118329498697,0.7277531781174118
173,0.977565124933546,0.7178294573643411,0.7392945275076208,0.7167058399302659,0.728403890160183
174,0.9776596373087602,0.7198867657466383,0.7382784148642764,0.7173182076810999,0.7289666045578328
175,0.9777305215901707,0.7210489014883061,0.7384235738133256,0.7180215269317364,0.7296328169822146
176,0.9778073128950322,0.7225696418419557,0.737988096966178,0.7186265470425092,0.730197486535009
177,0.9778781971764428,0.724187107815174,0.7371171432718827,0.7190613935180364,0.7305949212286886
178,0.9779727095516569,0.725778793941126,0.7372623022209319,0.7199915236992245,0.7314754806653705
179,0.9780258727627149,0.727168458781362,0.7362461895775875,0.7202234639373262,0.7316791690709753
180,0.9780908500206745,0.7288428324697754,0.7350849179851938,0.7205294444836969,0.7319505673195056
181,0.9782503396538484,0.7318872017353579,0.7346494411380462,0.7219287174008754,0.733265720081136
182,0.9783507590525135,0.7343023255813953,0.7333430105966032,0.7225388747324617,0.7338223545646017
183,0.9784629924980802,0.736819044837155,0.7323268979532588,0.7233423640552048,0.7345661036691905
184,0.9785397838029417,0.7389900176159718,0.7307301495137175,0.7236546164000593,0.7348368732209327
185,0.9785988540374505,0.7407134433962265,0.7294237189722746,0.7238750343031446,0.7350252322094639
186,0.9787110874830173,0.7430812490750333,0.7288430831760778,0.7248029002850465,0.7358933020665396
187,0.9787937858113297,0.745278810408922,0.727536652634635,0.725255227486203,0.7363008667548112
188,0.978829227952035,0.7471212800957081,0.7252141094498475,0.72497970097244,0.7360047142015322
189,0.978882391163093,0.7490980156343957,0.7233270431122079,0.7249918318661568,0.7359870024370432
190,0.9790359737728159,0.7527239709443099,0.722020612570765,0.7261403948968158,0.7370526783729718
191,0.9791363931714809,0.7553628480146052,0.7207141820293221,0.7267743383785157,0.7376318526221957
192,0.9791718353121862,0.7570707842837486,0.7188271156916823,0.7266168184239891,0.7374534623976173
193,0.9791895563825388,0.759642085775995,0.7147626651183046,0.7256967488059798,0.736519332884601
194,0.9793254179219092,0.7638175307488713,0.7121498040354188,0.726332694239127,0.737079326923077
195,0.9793431389922618,0.7662480376766091,0.7085208303091886,0.7255223769012243,0.7362546195037334
196,0.9793903951798688,0.7698412698412699,0.704020902888663,0.7247611343190916,0.7354613693229205
197,0.9794671864847303,0.7730836933909425,0.7012628828567281,0.7247694689552024,0.7354239610290759
198,0.9794790005316321,0.7766974558418409,0.6957468427928581,0.7233583282700504,0.7339969372128636
199,0.9794258373205742,0.7792718924237455,0.6897953258818407,0.7211525879943952,0.7318087318087318
200,0.9794494654143777,0.7827529021558872,0.685150239512266,0.720072917936138,0.7307067110457466
201,0.979484907555083,0.7866733803289695,0.680359994193642,0.7190605964449459,0.7296645131159025
202,0.979538070766141,0.7916879577584739,0.6746987951807228,0.7179653109898974,0.7285266457680252
203,0.979585326953748,0.7968182604184679,0.6688924372187546,0.7167524027204211,0.7272727272727273
204,0.979585326953748,0.8003499562554681,0.6639570329510814,0.7152948329103459,0.7258013329101872
205,0.9796207690944533,0.8053631681761676,0.6582958339381623,0.713970904076672,0.7244408945686901
206,0.9796443971882568,0.8107961725943311,0.6519088401799971,0.7122866198437723,0.7227228838107499
207,0.9795439777895918,0.8150055167340934,0.6433444621860938,0.7086100389190474,0.7190719558692301
208,0.9795498848130427,0.8205799812909261,0.6366671505298301,0.7065849718574997,0.7170181461500735
209,0.9796266761179042,0.8264996203492787,0.6320220641602555,0.7059238175863021,0.716295138603274
210,0.9797034674227657,0.8319553931936167,0.6281027725359268,0.7054867166493459,0.7157981803143093
211,0.9798038868214307,0.8384705423332033,0.6238931630134997,0.7052029751173821,0.7154390345401581
212,0.9800342607360151,0.8461234957585323,0.6225867324720569,0.7072439653749485,0.7173440374644589
213,0.9802055644160907,0.852109872611465,0.6214254608796632,0.7087128464430815,0.7187106522286577
214,0.9803768680961663,0.8584924623115577,0.6199738713891711,0.7100993926520371,0.7199932569116655
215,0.980548171776242,0.863673139158576,0.6198287124401219,0.7119142105823703,0.721710470717485
216,0.9807135684328667,0.8688925081433225,0.6195383945420235,0.7136273191906388,0.723328531480383
217,0.9808789650894914,0.8749486652977413,0.6185222818986791,0.7151191585387109,0.7247214899226125
218,0.9809734774647055,0.8778327152863618,0.6185222818986791,0.7161601287926112,0.7257089329813505
219,0.9810738968633705,0.8810754912099276,0.6183771229496299,0.7172232738692659,0.7267144319344934
220,0.9811743162620356,0.8845035313668467,0.6180868050515315,0.718243942472948,0.7276766641032214
221,0.9812333864965443,0.8868278449353898,0.6176513282043838,0.7187625810480859,0.7281594934542654
222,0.9812983637545041,0.889190884382187,0.6173610103062854,0.7193940573910006,0.7287525702535984
223,0.981351526965562,0.8916876574307305,0.6166352155610393,0.7197582210430092,0.7290826396636059
224,0.9813928761297183,0.8929997897834769,0.6166352155610393,0.72021989939888,0.7295208655332303
225,0.9814873885049323,0.8955129555508743,0.617070692408187,0.721413705100068,0.7306634582330698
226,0.981505109575285,0.897083685545224,0.6161997387138917,0.7213390607246322,0.730573960932794
227,0.981558272786343,0.8987931399534195,0.6161997387138917,0.7219354624753628,0.7311401997933171
228,0.981658692185008,0.9008474576271186,0.6172158513572362,0.7233816906037553,0.7325351020759756
229,0.9816823202788115,0.9007617435463394,0.6179416461024823,0.7238736275097288,0.7330176495910462
230,0.9817827396774765,0.9034994697773064,0.6183771229496299,0.7251400699378501,0.7342295760082731
231,0.9818536239588871,0.9046003815984736,0.6193932355929743,0.726254387438751,0.7353093227640876
232,0.981912694193396,0.9056603773584906,0.6201190303382204,0.7271454864379738,0.7361709460623815
233,0.9819835784748066,0.9069323722705109,0.6209899840325156,0.7282148052370412,0.7372048940203343
234,0.9820012995451592,0.9068191444303262,0.6215706198287124,0.7285932183606434,0.7375764361381449
235,0.9820308346624136,0.9070899470899471,0.6221512556249092,0.7291050827150024,0.7380747373859134
236,0.9820780908500206,0.9075914569676464,0.6230222093192045,0.7299058744438183,0.7388535031847134
237,0.9821017189438243,0.907841893891355,0.6234576861663521,0.7303060738808695,0.7392426850258176
238,0.9821489751314313,0.9092063492063492,0.6236028451154013,0.7308861143868302,0.7397967969691751
239,0.982213952389391,0.9104572396274344,0.6243286398606475,0.7318437455668172,0.7407216050977354
240,0.9822907436942525,0.9113977585113132,0.6256350704020903,0.7331106827892444,0.7419521432260285
241,0.9823734420225648,0.9123548046462513,0.6270866598925824,0.7344872744475706,0.7432897453544391
242,0.9824443263039754,0.9129243095087497,0.6285382493830745,0.735727826680879,0.7444979367262724
243,0.9825033965384843,0.9127601429472356,0.6302801567716649,0.7369178863553911,0.7456637472093423
244,0.9825920018902475,0.9130343671416596,0.6324575410074031,0.7385701249282417,0.7472772489494898
245,0.9826924212889125,0.9131705280734711,0.6350704020902889,0.7404800240962262,0.7491438356164383
246,0.9827042353358143,0.911660777385159,0.6366671505298301,0.7410785119750933,0.7497435897435897
247,0.9828223758048319,0.9121971422654794,0.6394251705617652,0.7432225573300836,0.7518347840928487
248,0.9828637249689881,0.9113036303630363,0.6413122368994049,0.7442348357347575,0.7528329215302036
249,0.9829287022269478,0.9111659469463295,0.6431993032370446,0.7455138039450893,0.7540844111640572
250,0.9830527497194164,0.911716509627202,0.6461024822180288,0.7477506997780383,0.7562653980120635
251,0.983123634000827,0.9121013900245298,0.6476992306575701,0.7490084857209036,0.7574908751379339
252,0.9832299604229429,0.9119202603742881,0.6507475685876034,0.7510719439178867,0.7595086827615417
253,0.9833303798216079,0.9118898116264939,0.6535055886195384,0.7529803536031698,0.7613732453915103
254,0.9834957764782326,0.9118889559444779,0.6580055160400639,0.756098101279246,0.7644182124789207
255,0.9836316380176029,0.9108140462889066,0.6626506024096386,0.7588985765326172,0.767162423325771
256,0.9836848012286609,0.9103201431696162,0.6645376687472783,0.7600077492444218,0.7682497063265649
257,0.983779313603875,0.9101168085527618,0.6672956887792132,0.7618162560506156,0.7700167504187604
258,0.9838501978852856,0.9090372120496161,0.6701988677601974,0.7633850085408744,0.7715574866310161
259,0.9839683383543033,0.908592679585046,0.6738278414864276,0.7656747930576417,0.7737956326054343
260,0.9840569437060666,0.9077462047489295,0.6770213383655103,0.767504638494386,0.7755882597488982
261,0.9841514560812806,0.9078743211792087,0.6794890404993468,0.7692116225221378,0.7772519717725198
262,0.9842282473861421,0.9068466730954677,0.6825373784293802,0.7708549573180101,0.7788636740102701
263,0.9842577825033966,0.9061538461538462,0.6839889679198723,0.7715542186538029,0.7795516585325504
264,0.9843582019020616,0.9055268693822911,0.687327623748004,0.7735286371225274,0.7814820927545799
265,0.9844172721365704,0.9049342731948943,0.6895050079837421,0.7747378449600898,0.7826660075795024
266,0.9844822493945301,0.9042109256449166,0.6919727101175788,0.7760811332421643,0.783981580462133
267,0.9845413196290389,0.9031710079275198,0.6945855712004645,0.7773867057302631,0.7852629851481088
268,0.9846535530746057,0.9033652942282384,0.6974887501814487,0.7793649818866054,0.7871887287024903
269,0.9847421584263689,0.9034857571214393,0.699811293366236,0.780929392779465,0.7887116564417178
270,0.9848012286608778,0.9033644859813084,0.7015532007548265,0.7820152816294473,0.7897704060789279
271,0.9848662059188374,0.9032618825722274,0.7034402670924662,0.7832002887150602,0.7909254121103313
272,0.9849016480595428,0.9030697674418605,0.70460153868486,0.7838760186405,0.7915851272015656
273,0.9849607182940516,0.9032497678737234,0.706053128175352,0.7848886593368902,0.7925696594427244
274,0.9850020674582078,0.9030763528539659,0.7073595587167949,0.7856630787153911,0.7933251933251932
275,0.9850729517396184,0.9031423290203328,0.7092466250544346,0.7869074395646697,0.794536141149687
276,0.9850847657865202,0.9031781226903178,0.709536942952533,0.7871090746058422,0.7947321355987318
277,0.9851379289975781,0.9033388673676443,0.7108433734939759,0.788015659793851,0.7956133225020309
278,0.9851792781617343,0.9034635224760501,0.7118594861373204,0.7887199088873101,0.7962977997889096
279,0.9852029062555379,0.9038319823139278,0.7121498040354188,0.7890567444251542,0.7966225541933912
280,0.9852324413727922,0.9040692321856012,0.7127304398316157,0.7895266325885125,0.7970779220779222
281,0.9852737905369484,0.9041927179109966,0.7137465524749601,0.7902295197878098,0.797761012411779
282,0.9852915116073011,0.9042455430986951,0.7141820293221077,0.7905305243697257,0.7980535279805353
283,0.9853151397011046,0.904315886134068,0.7147626651183046,0.7909316467773387,0.7984433273877087
284,0.9853623958887117,0.9046046596954688,0.715778777761649,0.7917009844373695,0.7991896272285252
285,0.9853683029121626,0.9046221570066031,0.7159239367106982,0.7918011204655888,0.7992869297463738
286,0.9853742099356134,0.9046396479002384,0.7160690956597474,0.7919012410315895,0.799384216496516
287,0.9853860239825152,0.9048230331927379,0.7162142546087966,0.7920693337286562,0.7995462647869065
288,0.9853860239825152,0.9048230331927379,0.7162142546087966,0.7920693337286562,0.7995462647869065
289,0.9854037450528679,0.9051724137931034,0.7163594135578458,0.7923054374931248,0.79977311401021
290,0.9853978380294169,0.9051550174279949,0.7162142546087966,0.7922053404072548,0.7996758508914101
291,0.9853860239825152,0.9049715648504861,0.7160690956597474,0.7920372217506263,0.7995137763371152
292,0.9853919310059661,0.9051376146788991,0.7160690956597474,0.7921052278615985,0.7995785720074561
293,0.9853978380294169,0.9053037254542118,0.7160690956597474,0.792173244476784,0.7996433781812288
294,0.9854155590997696,0.9056534508076358,0.7162142546087966,0.7924094292096254,0.7998703088271055
295,0.9854096520763187,0.9056361299798054,0.7160690956597474,0.792309309229531,0.7997730220492866
296,0.9854273731466714,0.9059860448035255,0.7162142546087966,0.7925455409625888,0.8
297,0.9854450942170241,0.9061868918670828,0.716504572506895,0.7928138210289735,0.8002594033722438
298,0.9854687223108276,0.906554066458601,0.7167948904049934,0.7931501622286018,0.8005836575875486
299,0.9854805363577294,0.9067376537543602,0.7169400493540427,0.7933183328284159,0.800745784695201
