epoch,OA,Precision,Recall,Kappa_score,F1_Score
94,0.9414320388349514,0.5240462284081024,0.552976658798846,0.5068806405813047,0.5381228864926945
95,0.9417556634304207,0.5265184449136753,0.5558615263571991,0.5097225389276094,0.5407922434139184
96,0.9421278317152103,0.529331514324693,0.5596643063204826,0.5132040411572415,0.5440754668876284
97,0.9424271844660194,0.5316455696202531,0.5617623918174666,0.5155775727620069,0.5462892119357307
98,0.9427831715210356,0.5343757756267064,0.5646472593758196,0.5185728772587005,0.5490946187197143
99,0.9431553398058252,0.5372856077554065,0.5668764752163651,0.5213615803270494,0.5516845329249617
100,0.943462783171521,0.539568345323741,0.5704169944925256,0.5244047099953312,0.5545639979602244
101,0.943794498381877,0.5421372719374457,0.5727773406766326,0.5270540420936649,0.5570362813237263
102,0.944126213592233,0.5446982865656816,0.5752688172043011,0.529761098636437,0.5595663265306122
103,0.9445226537216829,0.5478055451945791,0.5777602937319696,0.5327908152441766,0.5623843257387198
104,0.9448624595469256,0.5504541495582929,0.5801206399160765,0.5354860635462635,0.5648981676562599
105,0.9453074433656958,0.5537754595131644,0.5847102019407291,0.5396474805689689,0.5688225538971807
106,0.9456148867313916,0.5561351217088922,0.5872016784683975,0.5422352610036405,0.5712463324403622
107,0.9459385113268608,0.5585462664351277,0.5904799370574351,0.5452307201186037,0.5740693523712391
108,0.9462135922330097,0.5605947955390335,0.5932336742722266,0.5477605679820394,0.5764525993883793
109,0.9465695792880259,0.5633366385721368,0.5959874114870181,0.5507001437285016,0.5792022428953739
110,0.9469093851132686,0.5660213452469596,0.5980854969840022,0.5532911793794673,0.5816118337158889
111,0.9470954692556635,0.5674903762572954,0.5992656700760556,0.554724048037101,0.5829453409018432
112,0.9473624595469256,0.5695306679910603,0.601494885916601,0.5569976408526873,0.5850765306122448
113,0.9476132686084142,0.5715173356530384,0.6030684500393391,0.5589241812078944,0.5868691380080394
114,0.9478074433656958,0.5730085746240835,0.6046420141620771,0.5605590568296721,0.5884004338671601
115,0.9480987055016181,0.5752267362405268,0.6071334906897456,0.563063552677222,0.590749601275917
116,0.9482928802588997,0.5768321513002365,0.6079202727511146,0.5643861235692106,0.5919683330141098
117,0.9485275080906149,0.5786852589641435,0.6094938368738526,0.5662331915576863,0.5936901264529314
118,0.94876213592233,0.5805206127786773,0.6111985313401521,0.5681330024744633,0.5954647077610988
119,0.9489967637540453,0.5823984043879332,0.6126409651193286,0.569930641354231,0.5971370143149285
120,0.949247572815534,0.5842570681280359,0.6151324416469971,0.5722245893766474,0.5992973490897477
121,0.94957928802589,0.5868211260587942,0.6177550485182272,0.5749951010580416,0.6018908905072186
122,0.9498139158576052,0.5886383455836551,0.6195908733280882,0.5769475287842959,0.6037181370983199
123,0.9500080906148868,0.5901108481753643,0.6212955677943877,0.5786347421900693,0.6053018205046312
124,0.950299352750809,0.5924217873613361,0.6232625229478101,0.5809393901548133,0.6074509553326091
125,0.9505987055016181,0.5947630922693267,0.6254917387883556,0.5833887010618283,0.6097405087562316
126,0.9508980582524272,0.5972760214919405,0.6268030422239707,0.5854917421642687,0.6116834090472838
127,0.9511812297734628,0.5995248812203051,0.6287699973773931,0.5877588095260932,0.6137992831541219
128,0.9513915857605177,0.6010997250687328,0.6307369525308156,0.5896334283475034,0.6155618121320706
129,0.9516828478964401,0.6034525894420816,0.6325727773406766,0.5918968682870158,0.6176696542893727
130,0.9517799352750809,0.6042031523642732,0.6333595594020456,0.5927169013715027,0.618437900128041
131,0.9519741100323624,0.6058897243107769,0.6340152111198532,0.5940164895940364,0.6196334743047547
132,0.9521359223300971,0.6070891783567134,0.6355887752425912,0.5954813683291416,0.6210121716848175
133,0.9523705501618123,0.6089735555834065,0.6371623393653292,0.5973436277798465,0.6227491188721563
134,0.9525970873786408,0.6108392924350772,0.6384736428009441,0.5990664476124075,0.6243508366993652
135,0.9527831715210356,0.6122961104140527,0.6399160765801206,0.6006163886754095,0.625801487560913
136,0.9530097087378641,0.6141672946495855,0.6412273800157356,0.602341710531296,0.6274056966897613
137,0.953252427184466,0.6161971830985915,0.6425386834513507,0.6041581518861429,0.6290923096674799
138,0.9534870550161813,0.6181246066708622,0.6439811172305271,0.6059792576289547,0.6307880033395414
139,0.9536731391585761,0.6196473551637279,0.6451612903225806,0.6074376892246878,0.6321469870229988
140,0.9539239482200648,0.6218911753566468,0.6459480723839497,0.6091166484055412,0.6336913874059305
141,0.9541828478964401,0.623786101652163,0.6485706792551796,0.6115000058512546,0.6359369977499196
142,0.9543527508090615,0.6253158160687216,0.6490952006294256,0.612637837368283,0.6369836571869772
143,0.9545226537216829,0.6266902565398711,0.6502753737214791,0.6140099398592388,0.6382650106184439
144,0.9546601941747572,0.6277805864509606,0.6513244164699712,0.6151541516936385,0.6393358218560947
145,0.9548624595469256,0.6296390120329323,0.6518489378442172,0.616478496163914,0.6405515108562593
146,0.9550647249190939,0.6312389156321256,0.6534225019669552,0.6181740812805663,0.6421391752577319
147,0.9552912621359223,0.6330798479087453,0.6549960660896932,0.6200074225593328,0.6438515081206497
148,0.9554449838187702,0.6344372541555641,0.6556517178075006,0.6211083947307721,0.6448700586831754
149,0.9556796116504854,0.6362598325298148,0.6576186729609231,0.623126377347672,0.6467629610523601
150,0.9558818770226537,0.6379332233083661,0.6589299763965382,0.6247331607558917,0.6482616267819131
151,0.9561245954692557,0.6399085482027181,0.6606346708628377,0.6267076358504247,0.6501064584811924
152,0.9563592233009709,0.641912512716175,0.6619459742984527,0.6285021029762412,0.6517753389283409
153,0.9565453074433657,0.6436122786906127,0.6626016260162602,0.6297956109580307,0.652968921625638
154,0.956747572815534,0.6451859398879266,0.6643063204825597,0.6315410368980364,0.6546065383124435
155,0.9569741100323624,0.6468567065411046,0.6665355363231051,0.6336036835674816,0.6565486954275381
156,0.957168284789644,0.6483083184940219,0.6683713611329661,0.6353453150437602,0.6581869834710743
157,0.957411003236246,0.6503692386045328,0.6698137949121427,0.6372365053367632,0.6599483204134368
158,0.9576941747572816,0.6528504017344726,0.6712562286913192,0.63936527855128,0.6619253895390185
159,0.9579045307443366,0.6546661560066386,0.6724364017833727,0.6409848100269765,0.6634323048062618
160,0.9581957928802589,0.6572854036075221,0.6737477052189876,0.6431234849498878,0.6654147510198796
161,0.9583980582524272,0.6589048106448311,0.6753212693417256,0.6448286913684949,0.6670120450718819
162,0.9586731391585761,0.6612861901101716,0.6768948334644637,0.6469633990147393,0.6689994815966823
163,0.9589724919093852,0.6639291672013345,0.6784683975872017,0.6492443727905103,0.6711200466956353
164,0.9592637540453074,0.6666237942122186,0.6796485706792552,0.6513539400709016,0.6730731770664242
165,0.9596440129449838,0.669799176107106,0.6822711775504852,0.6544616126627696,0.6759776536312849
166,0.9599514563106796,0.6725116039195461,0.6839758720167847,0.6568439616423364,0.678195293199844
167,0.9602508090614886,0.6751452550032279,0.6856805664830842,0.6591811393794227,0.6803721293344609
168,0.9605258899676375,0.6777073360072454,0.6868607395751377,0.6612101151557428,0.6822533376750244
169,0.9607281553398058,0.6793942531711106,0.6883031733543142,0.662884514322678,0.6838196977592497
170,0.9610113268608415,0.6818711934689646,0.6900078678206137,0.6651318179028496,0.6859154011601382
171,0.9612621359223301,0.6839512574539798,0.6918436926304747,0.6672251690929265,0.6878748370273794
172,0.9614724919093851,0.6855402954133195,0.6938106477838972,0.6691128548420682,0.6896506777893638
173,0.9617637540453075,0.6881162428645563,0.6955153422501967,0.6714141680031875,0.6917960088691797
174,0.9620711974110032,0.6908783783783784,0.6972200367164962,0.6738176429971445,0.6940347213157552
175,0.9623058252427185,0.6930383864671438,0.6984002098085497,0.6756177761461375,0.6957089674090523
176,0.9625809061488673,0.695606830921653,0.6997115132441647,0.6777096352265726,0.6976531346015559
177,0.9628964401294499,0.6986928104575163,0.7008916863362182,0.6800168541247726,0.6997905210788165
178,0.9630339805825243,0.6996212615907014,0.7024652504589562,0.6813394443293969,0.70104037165478
179,0.9633576051779935,0.7027628649993453,0.7037765538945712,0.6837425007003113,0.7032693441656293
180,0.9635436893203884,0.7042954426401257,0.7052189876737477,0.685329315829544,0.7047569125933691
181,0.9637621359223301,0.7063606557377049,0.7062680304222397,0.687004060716885,0.7063143400432759
182,0.9639967637540453,0.7085084033613446,0.7075793338578547,0.6888590650970781,0.7080435638367669
183,0.9641666666666666,0.7101906640368179,0.7082349855756622,0.6901184468024961,0.709211476593789
184,0.9643284789644013,0.7117283138080821,0.7090217676370312,0.6913663416423934,0.7103724627208828
185,0.9645388349514563,0.7136082202608351,0.7103330710726462,0.6930733598310861,0.7119668791483209
186,0.9646925566343042,0.7151715039577836,0.7108575924468922,0.6941973752619438,0.7130080231487571
187,0.9648705501618123,0.7166798627606229,0.7121688958825072,0.69570161745464,0.7144172586161537
188,0.9650728155339806,0.718473524362868,0.7134801993181222,0.6973607184706405,0.7159681557997237
189,0.9652508090614886,0.7198099511680085,0.7151848937844217,0.69897700357415,0.717489969085049
190,0.9655744336569579,0.7231563617105786,0.7162339365329137,0.7013400978468349,0.719678503195204
191,0.9658899676375404,0.7260673561389552,0.7180697613427747,0.7038770995858161,0.7220464135021096
192,0.9660760517799353,0.7276827165406553,0.7193810647783897,0.7054381617148919,0.7235080778107484
193,0.966383495145631,0.7302029446876244,0.7218725413060583,0.7081076942345279,0.7260138476755689
194,0.9666100323624596,0.7323064666047006,0.7231838447416732,0.709931814279361,0.7277165666028897
195,0.9668446601941748,0.7344497607655502,0.7246262785208497,0.7118458161916363,0.7295049504950496
196,0.9670631067961165,0.736464014899561,0.7259375819564647,0.713620778174288,0.7311629135574192
197,0.9672572815533981,0.7383140231721934,0.7269866247049567,0.7151685716755585,0.7326065411298314
198,0.9674514563106796,0.7399121054734319,0.7285601888276947,0.7168577128368598,0.7341922695738354
199,0.9676051779935275,0.7411451398135819,0.7298714922633097,0.7182123347663045,0.7354651162790699
200,0.9677993527508091,0.7427430093209054,0.7314450563860477,0.7199013717207522,0.7370507399577167
201,0.9679368932038835,0.7441023590563774,0.7321007081038552,0.7209772781956179,0.7380527463811224
202,0.9680906148867314,0.7454012263396428,0.7332808811959087,0.7222978706846475,0.7392913802221047
203,0.9682766990291262,0.7470988395358144,0.7344610542879623,0.723832101257966,0.7407260464193614
204,0.968462783171521,0.7488651535380507,0.7355100970364542,0.7253333521235948,0.7421275469700979
205,0.968673139158576,0.7509358288770054,0.7365591397849462,0.726996772831546,0.7436780087382496
206,0.9688511326860841,0.7527443105756358,0.7373459218463152,0.7283800484717122,0.7449655537890832
207,0.9690291262135923,0.7544212218649518,0.7383949645948072,0.7298319114912337,0.7463220675944333
208,0.969247572815534,0.7563329312424608,0.7399685287175453,0.7316876861196813,0.7480612447802746
209,0.9692961165048544,0.7566662200187592,0.7404930500917912,0.7321443751034862,0.748492279143747
210,0.9694255663430421,0.7578763909371229,0.7412798321531603,0.7332076466907791,0.7494862446138548
211,0.969546925566343,0.7589860515021459,0.7420666142145292,0.7342172812322459,0.7504309773239624
212,0.9697330097087379,0.7608432926010474,0.7429845266194598,0.735694110994151,0.7518078683739137
213,0.9699190938511327,0.7624932831810854,0.7442958300550747,0.7372702721979156,0.7532846715328466
214,0.9700728155339806,0.7635216749429606,0.7460005245213742,0.7387261843870192,0.7546594150029846
215,0.9701779935275081,0.7643585614600107,0.7469184369263048,0.7396605412307984,0.7555378697439978
216,0.9703074433656957,0.765503355704698,0.7478363493312352,0.7407585081938376,0.7565667285752188
217,0.9705016181229773,0.7675450389889755,0.7486231313926043,0.7422623066080236,0.7579660116834838
218,0.9706148867313916,0.7685583647122108,0.7494099134539732,0.7432201501180843,0.7588633647589961
219,0.9707928802588996,0.7699650443667653,0.7509834775767112,0.7448071658954925,0.7603558151885289
220,0.9709385113268608,0.771613250740641,0.7513768686073957,0.7458906373952887,0.7613606165293648
221,0.9711003236245954,0.7731805929919138,0.7522947810123263,0.7472114422832348,0.7625947095573574
222,0.9712702265372168,0.7749291593577116,0.7530815630736952,0.7485572131867904,0.7638491720422956
223,0.9714401294498382,0.7764578833693304,0.7542617361657488,0.749997648428058,0.7651988825329253
224,0.9716181229773463,0.7779427645788337,0.7557041699449253,0.7515557367381381,0.7666622322735135
225,0.9716990291262136,0.7786177105831533,0.7563598216627327,0.7522639586972655,0.7673273912465078
226,0.9719093851132686,0.7809034352177441,0.7571466037241018,0.7538914280049087,0.7688415446071905
227,0.9720550161812298,0.7824262117519631,0.7578022554419093,0.7550455708658558,0.7699173994138023
228,0.9722572815533981,0.7847740534672276,0.7583267768161552,0.7565612685433373,0.7713237745915306
229,0.9724514563106796,0.7871037954019862,0.7587201678468397,0.7579940306229274,0.7726513988115109
230,0.9726456310679612,0.7891295463833266,0.7596380802517703,0.7595499911623783,0.7741030266586489
231,0.9728398058252428,0.7911608238985132,0.7605559926567007,0.7611078929518009,0.7755565955739787
232,0.9730339805825243,0.793037542662116,0.7617361657487542,0.7627269819706884,0.7770717677747307
233,0.9733171521035598,0.7963571624212544,0.7625229478101233,0.7648811312273149,0.7790728831725616
234,0.973495145631068,0.7980268566730611,0.7637031209021767,0.7663911441703829,0.7804878048780487
235,0.973673139158576,0.7998628257887517,0.7646210333071073,0.7678438498070329,0.7818449986591579
236,0.9738996763754045,0.8024470717624416,0.7654078153684762,0.7696109653748324,0.7834899328859061
237,0.9741423948220065,0.8051804904932488,0.7663257277734068,0.7715246004307516,0.7852727761354474
238,0.9743851132686084,0.8081813156440022,0.7668502491476528,0.7733567737104812,0.786973489436146
239,0.9746197411003237,0.8108295249965378,0.7677681615525833,0.7752212025292438,0.7887115242136459
240,0.974822006472492,0.8131243063263041,0.7685549436139523,0.7768303233155861,0.7902116758797357
241,0.9750323624595469,0.81536537927202,0.7696039863624443,0.7785556439607698,0.7918240690771722
242,0.9750809061488673,0.8156067758955846,0.7702596380802518,0.7790417860511288,0.7922848664688427
243,0.9752265372168285,0.8172087850986933,0.7709152897980592,0.7802225308720565,0.793387314439946
244,0.9753478964401294,0.8184726665739324,0.7715709415158668,0.7812303441050161,0.7943300708741141
245,0.9756067961165048,0.821413634462568,0.7726199842643587,0.7833096812269066,0.7962700182444761
246,0.9757847896440129,0.8236691351124773,0.7730133752950433,0.7846737819216234,0.797537712237029
247,0.9759223300970874,0.8252658086177952,0.7735378966692893,0.7857752256227277,0.7985650467036687
248,0.9760922330097087,0.8271466591959659,0.7743246787306582,0.7871660212232885,0.7998645445309854
249,0.9761731391585761,0.8284912280701754,0.7740624180435353,0.7876986137087267,0.8003525184733238
250,0.9763511326860841,0.8306848544508508,0.7745869394177812,0.7890979804777369,0.8016556965461084
251,0.9765291262135922,0.8326996197718631,0.7753737214791503,0.7905528640209876,0.8030148706457528
252,0.9766909385113268,0.8346734377204119,0.7758982428533963,0.7918387369659302,0.8042133876996262
253,0.9768446601941747,0.8364406779661017,0.7765538945712038,0.7930936024984924,0.8053855569155447
254,0.9769417475728155,0.8377652050919377,0.7766850249147653,0.7938304780148,0.8060696788241697
255,0.9770550161812298,0.8390430351075878,0.7772095462890113,0.7947651525635147,0.8069434989788972
256,0.9771844660194174,0.8402718776550552,0.7781274586939417,0.7958971404223879,0.8080065359477124
257,0.9772977346278318,0.8415532879818595,0.7786519800681878,0.7968330765857013,0.8088816237569814
258,0.9774029126213593,0.8426201616333475,0.7793076317859953,0.7977358215485459,0.8097281831187411
259,0.9775161812297735,0.8441005253443135,0.7795698924731183,0.7986218382342186,0.8105528665894062
260,0.9776294498381877,0.8452905242221906,0.7802255441909258,0.7995854146034469,0.81145584725537
261,0.9777184466019417,0.8461210571184996,0.7808811959087333,0.8003700398064936,0.8121931260229133
262,0.9777912621359224,0.8471056748684398,0.7810123262522948,0.8009338812026828,0.8127174728798526
263,0.9778398058252428,0.8474335276553391,0.7815368476265407,0.8013942494407044,0.8131523296268504
264,0.9779288025889967,0.8485624822089383,0.7817991083136637,0.8021038112088501,0.8138138138138138
265,0.9779611650485437,0.8489464692482915,0.7819302386572253,0.8023688464576426,0.814061433447099
266,0.9779935275080907,0.8494301994301995,0.7819302386572253,0.8026088381582706,0.8142837634849106
267,0.9780906148867314,0.850884703196347,0.7819302386572253,0.8033295466423254,0.8149514828481619
268,0.9781067961165049,0.8511276049100771,0.7819302386572253,0.8034497717971445,0.8150628758884636
269,0.9781472491909385,0.8512337754956497,0.7825858903750328,0.8038753848348904,0.8154676504748241
270,0.9781957928802589,0.8515613859974334,0.7831104117492788,0.8043359646469553,0.8159027255960106
271,0.9782443365695793,0.8522905665762809,0.7831104117492788,0.804697001607098,0.8162372719196337
272,0.9783252427184466,0.8529034099015551,0.7838971938106478,0.805448078484878,0.8169456781687735
273,0.9783009708737864,0.8525385054192812,0.7838971938106478,0.8052674051024189,0.8167782483945893
274,0.9783009708737864,0.8522371045882018,0.7842905848413323,0.8053417423348035,0.8168533187653648
275,0.9783333333333334,0.8525220860644058,0.7845528455284553,0.8056320603924697,0.8171264681780933
276,0.9784061488673139,0.8532136240558643,0.7850773669027012,0.8062729504596453,0.8177286075257804
277,0.9783899676375405,0.8526690391459075,0.7854707579333858,0.806226416655852,0.8176916251450412
278,0.978373786407767,0.8522258569193571,0.7857330186205088,0.8061552875973665,0.8176298014600533
279,0.9783414239482201,0.8515414121324052,0.7859952793076318,0.8059638896540424,0.81745652915104
280,0.9783333333333334,0.8512208972174901,0.7862575399947548,0.8059530541939941,0.8174505794137696
281,0.9783576051779935,0.8513839602555003,0.7865198006818778,0.8061827440844409,0.8176675073273806
282,0.9783414239482201,0.8509431286342363,0.7867820613690008,0.806111721982333,0.8176057777474961
283,0.9783171521035599,0.8502832861189802,0.7871754523996853,0.8060052902281455,0.817513277951791
284,0.9783333333333334,0.8501273705066515,0.7876999737739313,0.8062238373834186,0.8177239313912333
285,0.9783495145631068,0.8503680634201586,0.7876999737739313,0.806343987397731,0.8178352620830498
286,0.9783656957928802,0.8503112620260328,0.7880933648046158,0.8065378140035935,0.8180209609364365
287,0.9783980582524272,0.8503959276018099,0.7886178861788617,0.8068762043113102,0.8183426316505648
288,0.9783818770226537,0.8499576151455214,0.7888801468659848,0.8068050400343092,0.8182807399347117
289,0.9783252427184466,0.8493150684931506,0.7886178861788617,0.8063357396441291,0.8178418440198545
290,0.9782766990291262,0.8486944248412138,0.7884867558353003,0.8059511880810506,0.8174835157365237
291,0.9782686084142395,0.8483779971791255,0.7887490165224232,0.805940388210411,0.8174775754281054
292,0.9782443365695793,0.8480191738333568,0.7887490165224232,0.8057605479837833,0.8173109586249065
293,0.9783009708737864,0.8482671174978867,0.7895357985837923,0.8063275096416644,0.8178484107579462
294,0.9782928802588997,0.847853624208304,0.7899291896144768,0.8063411094883073,0.8178670830221981
295,0.9782928802588997,0.847853624208304,0.7899291896144768,0.8063411094883073,0.8178670830221981
296,0.9782686084142395,0.8475935828877005,0.7897980592709153,0.8061368358693368,0.8176758077654087
297,0.9783090614886731,0.8480923553428129,0.7899291896144768,0.8064609778189687,0.8179781383664879
